reg_id,dm present,dm notupdated,dm absent,dm total,dm per,deld present,deld notupdated,deld absent,deld total,deld per,oop present,oop notupdated,oop absent,oop total,oop per,cg present,cg notupdated,cg absent,cg total,cg per,fds present,fds notupdated,fds absent,fds total,fds per
21240,20,10,12,42,62.5,6,14,22,42,21.43,8,10,27,45,22.86,21,11,12,44,63.64,37,8,2,47,94.87
21241,11,10,21,42,34.38,16,14,12,42,57.14,31,10,4,45,88.57,14,11,19,44,42.42,22,8,17,47,56.41
21242,27,10,5,42,84.38,20,14,8,42,71.43,24,10,11,45,68.57,30,11,3,44,90.91,22,8,17,47,56.41
21243,20,10,12,42,62.5,5,14,23,42,17.86,9,10,26,45,25.71,16,11,17,44,48.48,16,8,23,47,41.03
21244,20,10,12,42,62.5,18,14,10,42,64.29,15,10,20,45,42.86,12,11,21,44,36.36,5,8,34,47,12.82
21245,15,10,17,42,46.88,10,14,18,42,35.71,17,10,18,45,48.57,29,11,4,44,87.88,25,8,14,47,64.1
21246,8,10,24,42,25.0,21,14,7,42,75.0,26,10,9,45,74.29,11,11,22,44,33.33,8,8,31,47,20.51
21247,21,10,11,42,65.62,10,14,18,42,35.71,15,10,20,45,42.86,18,11,15,44,54.55,8,8,31,47,20.51
21248,9,10,23,42,28.12,20,14,8,42,71.43,28,10,7,45,80.0,27,11,6,44,81.82,35,8,4,47,89.74
21249,14,10,18,42,43.75,6,14,22,42,21.43,25,10,10,45,71.43,29,11,4,44,87.88,25,8,14,47,64.1
21250,8,10,24,42,25.0,14,14,14,42,50.0,18,10,17,45,51.43,15,11,18,44,45.45,36,8,3,47,92.31
21251,17,10,15,42,53.12,18,14,10,42,64.29,20,10,15,45,57.14,10,11,23,44,30.3,27,8,12,47,69.23
21252,11,10,21,42,34.38,5,14,23,42,17.86,25,10,10,45,71.43,27,11,6,44,81.82,16,8,23,47,41.03
21253,24,10,8,42,75.0,21,14,7,42,75.0,22,10,13,45,62.86,19,11,14,44,57.58,34,8,5,47,87.18
21254,24,10,8,42,75.0,12,14,16,42,42.86,29,10,6,45,82.86,11,11,22,44,33.33,27,8,12,47,69.23
21255,30,10,2,42,93.75,5,14,23,42,17.86,33,10,2,45,94.29,10,11,23,44,30.3,15,8,24,47,38.46
21256,13,10,19,42,40.62,27,14,1,42,96.43,13,10,22,45,37.14,18,11,15,44,54.55,20,8,19,47,51.28
21257,19,10,13,42,59.38,18,14,10,42,64.29,8,10,27,45,22.86,13,11,20,44,39.39,19,8,20,47,48.72
21258,19,10,13,42,59.38,6,14,22,42,21.43,6,10,29,45,17.14,8,11,25,44,24.24,31,8,8,47,79.49
21259,6,10,26,42,18.75,8,14,20,42,28.57,24,10,11,45,68.57,19,11,14,44,57.58,23,8,16,47,58.97
21260,29,10,3,42,90.62,6,14,22,42,21.43,7,10,28,45,20.0,10,11,23,44,30.3,5,8,34,47,12.82
21261,13,10,19,42,40.62,18,14,10,42,64.29,17,10,18,45,48.57,21,11,12,44,63.64,22,8,17,47,56.41
21262,18,10,14,42,56.25,27,14,1,42,96.43,15,10,20,45,42.86,29,11,4,44,87.88,32,8,7,47,82.05
21263,5,10,27,42,15.62,5,14,23,42,17.86,18,10,17,45,51.43,15,11,18,44,45.45,18,8,21,47,46.15
21264,21,10,11,42,65.62,20,14,8,42,71.43,21,10,14,45,60.0,8,11,25,44,24.24,13,8,26,47,33.33
21265,16,10,16,42,50.0,10,14,18,42,35.71,6,10,29,45,17.14,15,11,18,44,45.45,26,8,13,47,66.67
21266,14,10,18,42,43.75,16,14,12,42,57.14,25,10,10,45,71.43,22,11,11,44,66.67,34,8,5,47,87.18
21267,17,10,15,42,53.12,15,14,13,42,53.57,22,10,13,45,62.86,30,11,3,44,90.91,9,8,30,47,23.08
21268,13,10,19,42,40.62,12,14,16,42,42.86,15,10,20,45,42.86,12,11,21,44,36.36,17,8,22,47,43.59
21269,20,10,12,42,62.5,26,14,2,42,92.86,23,10,12,45,65.71,6,11,27,44,18.18,37,8,2,47,94.87
21270,6,10,26,42,18.75,16,14,12,42,57.14,10,10,25,45,28.57,31,11,2,44,93.94,8,8,31,47,20.51
21271,19,10,13,42,59.38,25,14,3,42,89.29,29,10,6,45,82.86,7,11,26,44,21.21,19,8,20,47,48.72
21272,16,10,16,42,50.0,7,14,21,42,25.0,19,10,16,45,54.29,5,11,28,44,15.15,26,8,13,47,66.67
21273,28,10,4,42,87.5,26,14,2,42,92.86,8,10,27,45,22.86,19,11,14,44,57.58,18,8,21,47,46.15
21274,8,10,24,42,25.0,8,14,20,42,28.57,30,10,5,45,85.71,15,11,18,44,45.45,28,8,11,47,71.79
21275,20,10,12,42,62.5,9,14,19,42,32.14,25,10,10,45,71.43,12,11,21,44,36.36,25,8,14,47,64.1
21276,11,10,21,42,34.38,10,14,18,42,35.71,7,10,28,45,20.0,16,11,17,44,48.48,32,8,7,47,82.05
21277,17,10,15,42,53.12,15,14,13,42,53.57,18,10,17,45,51.43,16,11,17,44,48.48,10,8,29,47,25.64
21278,5,10,27,42,15.62,7,14,21,42,25.0,5,10,30,45,14.29,30,11,3,44,90.91,16,8,23,47,41.03
21279,21,10,11,42,65.62,25,14,3,42,89.29,27,10,8,45,77.14,16,11,17,44,48.48,21,8,18,47,53.85
21280,18,10,14,42,56.25,19,14,9,42,67.86,33,10,2,45,94.29,13,11,20,44,39.39,25,8,14,47,64.1
21281,17,10,15,42,53.12,27,14,1,42,96.43,25,10,10,45,71.43,8,11,25,44,24.24,25,8,14,47,64.1
21282,18,10,14,42,56.25,18,14,10,42,64.29,24,10,11,45,68.57,10,11,23,44,30.3,24,8,15,47,61.54
21283,9,10,23,42,28.12,15,14,13,42,53.57,26,10,9,45,74.29,6,11,27,44,18.18,15,8,24,47,38.46
21284,10,10,22,42,31.25,10,14,18,42,35.71,10,10,25,45,28.57,7,11,26,44,21.21,9,8,30,47,23.08
21285,14,10,18,42,43.75,17,14,11,42,60.71,19,10,16,45,54.29,7,11,26,44,21.21,38,8,1,47,97.44
21286,7,10,25,42,21.88,23,14,5,42,82.14,19,10,16,45,54.29,17,11,16,44,51.52,22,8,17,47,56.41
21287,18,10,14,42,56.25,18,14,10,42,64.29,16,10,19,45,45.71,13,11,20,44,39.39,18,8,21,47,46.15
21288,15,10,17,42,46.88,9,14,19,42,32.14,33,10,2,45,94.29,30,11,3,44,90.91,15,8,24,47,38.46
21289,13,10,19,42,40.62,25,14,3,42,89.29,25,10,10,45,71.43,15,11,18,44,45.45,26,8,13,47,66.67
21290,21,10,11,42,65.62,16,14,12,42,57.14,24,10,11,45,68.57,21,11,12,44,63.64,28,8,11,47,71.79
21291,9,10,23,42,28.12,16,14,12,42,57.14,13,10,22,45,37.14,25,11,8,44,75.76,23,8,16,47,58.97
21292,26,10,6,42,81.25,26,14,2,42,92.86,26,10,9,45,74.29,18,11,15,44,54.55,23,8,16,47,58.97
21293,27,10,5,42,84.38,18,14,10,42,64.29,19,10,16,45,54.29,6,11,27,44,18.18,7,8,32,47,17.95
21294,6,10,26,42,18.75,20,14,8,42,71.43,34,10,1,45,97.14,32,11,1,44,96.97,32,8,7,47,82.05
21295,27,10,5,42,84.38,14,14,14,42,50.0,9,10,26,45,25.71,9,11,24,44,27.27,24,8,15,47,61.54
21296,14,10,18,42,43.75,15,14,13,42,53.57,32,10,3,45,91.43,23,11,10,44,69.7,7,8,32,47,17.95
21297,22,10,10,42,68.75,16,14,12,42,57.14,15,10,20,45,42.86,20,11,13,44,60.61,6,8,33,47,15.38
21298,9,10,23,42,28.12,7,14,21,42,25.0,23,10,12,45,65.71,19,11,14,44,57.58,33,8,6,47,84.62
21299,9,10,23,42,28.12,18,14,10,42,64.29,10,10,25,45,28.57,19,11,14,44,57.58,23,8,16,47,58.97
21300,26,10,6,42,81.25,6,14,22,42,21.43,16,10,19,45,45.71,15,11,18,44,45.45,23,8,16,47,58.97
21301,28,10,4,42,87.5,11,14,17,42,39.29,15,10,20,45,42.86,24,11,9,44,72.73,33,8,6,47,84.62
21302,5,10,27,42,15.62,15,14,13,42,53.57,18,10,17,45,51.43,24,11,9,44,72.73,19,8,20,47,48.72
21303,10,10,22,42,31.25,13,14,15,42,46.43,13,10,22,45,37.14,11,11,22,44,33.33,28,8,11,47,71.79
21304,31,10,1,42,96.88,20,14,8,42,71.43,31,10,4,45,88.57,20,11,13,44,60.61,16,8,23,47,41.03
21305,15,10,17,42,46.88,10,14,18,42,35.71,11,10,24,45,31.43,21,11,12,44,63.64,25,8,14,47,64.1
21306,21,10,11,42,65.62,15,14,13,42,53.57,10,10,25,45,28.57,25,11,8,44,75.76,16,8,23,47,41.03
21307,11,10,21,42,34.38,9,14,19,42,32.14,9,10,26,45,25.71,28,11,5,44,84.85,17,8,22,47,43.59
21308,20,10,12,42,62.5,26,14,2,42,92.86,8,10,27,45,22.86,12,11,21,44,36.36,22,8,17,47,56.41
21309,15,10,17,42,46.88,24,14,4,42,85.71,7,10,28,45,20.0,21,11,12,44,63.64,10,8,29,47,25.64
21310,8,10,24,42,25.0,10,14,18,42,35.71,12,10,23,45,34.29,5,11,28,44,15.15,26,8,13,47,66.67
21311,28,10,4,42,87.5,5,14,23,42,17.86,25,10,10,45,71.43,19,11,14,44,57.58,8,8,31,47,20.51
21312,9,10,23,42,28.12,8,14,20,42,28.57,24,10,11,45,68.57,7,11,26,44,21.21,6,8,33,47,15.38
21313,10,10,22,42,31.25,14,14,14,42,50.0,13,10,22,45,37.14,6,11,27,44,18.18,21,8,18,47,53.85
21314,12,10,20,42,37.5,8,14,20,42,28.57,16,10,19,45,45.71,17,11,16,44,51.52,18,8,21,47,46.15
21315,7,10,25,42,21.88,12,14,16,42,42.86,29,10,6,45,82.86,16,11,17,44,48.48,18,8,21,47,46.15
21316,23,10,9,42,71.88,24,14,4,42,85.71,31,10,4,45,88.57,15,11,18,44,45.45,21,8,18,47,53.85
21317,21,10,11,42,65.62,21,14,7,42,75.0,24,10,11,45,68.57,30,11,3,44,90.91,30,8,9,47,76.92
21318,16,10,16,42,50.0,5,14,23,42,17.86,20,10,15,45,57.14,31,11,2,44,93.94,35,8,4,47,89.74
21319,16,10,16,42,50.0,13,14,15,42,46.43,31,10,4,45,88.57,23,11,10,44,69.7,23,8,16,47,58.97
21320,23,10,9,42,71.88,5,14,23,42,17.86,18,10,17,45,51.43,8,11,25,44,24.24,36,8,3,47,92.31
21321,25,10,7,42,78.12,12,14,16,42,42.86,26,10,9,45,74.29,15,11,18,44,45.45,12,8,27,47,30.77
21322,12,10,20,42,37.5,16,14,12,42,57.14,27,10,8,45,77.14,9,11,24,44,27.27,11,8,28,47,28.21
21323,27,10,5,42,84.38,13,14,15,42,46.43,30,10,5,45,85.71,11,11,22,44,33.33,30,8,9,47,76.92
21324,30,10,2,42,93.75,17,14,11,42,60.71,5,10,30,45,14.29,21,11,12,44,63.64,29,8,10,47,74.36
21325,13,10,19,42,40.62,11,14,17,42,39.29,23,10,12,45,65.71,21,11,12,44,63.64,32,8,7,47,82.05
21326,19,10,13,42,59.38,8,14,20,42,28.57,15,10,20,45,42.86,25,11,8,44,75.76,35,8,4,47,89.74
21327,8,10,24,42,25.0,22,14,6,42,78.57,17,10,18,45,48.57,25,11,8,44,75.76,37,8,2,47,94.87
21328,27,10,5,42,84.38,16,14,12,42,57.14,25,10,10,45,71.43,22,11,11,44,66.67,15,8,24,47,38.46
21329,5,10,27,42,15.62,17,14,11,42,60.71,32,10,3,45,91.43,17,11,16,44,51.52,20,8,19,47,51.28
21330,23,10,9,42,71.88,23,14,5,42,82.14,17,10,18,45,48.57,16,11,17,44,48.48,19,8,20,47,48.72
21331,23,10,9,42,71.88,24,14,4,42,85.71,26,10,9,45,74.29,14,11,19,44,42.42,23,8,16,47,58.97
21332,25,10,7,42,78.12,12,14,16,42,42.86,30,10,5,45,85.71,32,11,1,44,96.97,20,8,19,47,51.28
21333,24,10,8,42,75.0,18,14,10,42,64.29,16,10,19,45,45.71,19,11,14,44,57.58,7,8,32,47,17.95
21334,24,10,8,42,75.0,6,14,22,42,21.43,29,10,6,45,82.86,6,11,27,44,18.18,15,8,24,47,38.46
21335,11,10,21,42,34.38,24,14,4,42,85.71,21,10,14,45,60.0,27,11,6,44,81.82,33,8,6,47,84.62
21336,7,10,25,42,21.88,19,14,9,42,67.86,18,10,17,45,51.43,19,11,14,44,57.58,24,8,15,47,61.54
21337,19,10,13,42,59.38,26,14,2,42,92.86,21,10,14,45,60.0,12,11,21,44,36.36,15,8,24,47,38.46
21338,11,10,21,42,34.38,27,14,1,42,96.43,21,10,14,45,60.0,23,11,10,44,69.7,9,8,30,47,23.08
21339,18,10,14,42,56.25,11,14,17,42,39.29,25,10,10,45,71.43,18,11,15,44,54.55,10,8,29,47,25.64
21340,12,10,20,42,37.5,25,14,3,42,89.29,22,10,13,45,62.86,22,11,11,44,66.67,15,8,24,47,38.46
21341,6,10,26,42,18.75,16,14,12,42,57.14,26,10,9,45,74.29,25,11,8,44,75.76,21,8,18,47,53.85
21342,12,10,20,42,37.5,11,14,17,42,39.29,29,10,6,45,82.86,32,11,1,44,96.97,38,8,1,47,97.44
21343,9,10,23,42,28.12,6,14,22,42,21.43,10,10,25,45,28.57,24,11,9,44,72.73,17,8,22,47,43.59
21344,26,10,6,42,81.25,19,14,9,42,67.86,25,10,10,45,71.43,27,11,6,44,81.82,7,8,32,47,17.95
21345,8,10,24,42,25.0,20,14,8,42,71.43,33,10,2,45,94.29,17,11,16,44,51.52,27,8,12,47,69.23
21346,9,10,23,42,28.12,9,14,19,42,32.14,20,10,15,45,57.14,16,11,17,44,48.48,18,8,21,47,46.15
21347,8,10,24,42,25.0,5,14,23,42,17.86,20,10,15,45,57.14,22,11,11,44,66.67,18,8,21,47,46.15
21348,11,10,21,42,34.38,22,14,6,42,78.57,21,10,14,45,60.0,9,11,24,44,27.27,34,8,5,47,87.18
21349,12,10,20,42,37.5,6,14,22,42,21.43,19,10,16,45,54.29,16,11,17,44,48.48,16,8,23,47,41.03
21350,14,10,18,42,43.75,15,14,13,42,53.57,22,10,13,45,62.86,22,11,11,44,66.67,26,8,13,47,66.67
21351,8,10,24,42,25.0,15,14,13,42,53.57,14,10,21,45,40.0,9,11,24,44,27.27,30,8,9,47,76.92
21352,28,10,4,42,87.5,19,14,9,42,67.86,29,10,6,45,82.86,13,11,20,44,39.39,31,8,8,47,79.49
21353,25,10,7,42,78.12,23,14,5,42,82.14,23,10,12,45,65.71,11,11,22,44,33.33,29,8,10,47,74.36
21354,17,10,15,42,53.12,10,14,18,42,35.71,16,10,19,45,45.71,17,11,16,44,51.52,18,8,21,47,46.15
21355,29,10,3,42,90.62,23,14,5,42,82.14,23,10,12,45,65.71,12,11,21,44,36.36,26,8,13,47,66.67
21356,22,10,10,42,68.75,17,14,11,42,60.71,33,10,2,45,94.29,11,11,22,44,33.33,17,8,22,47,43.59
21357,21,10,11,42,65.62,24,14,4,42,85.71,6,10,29,45,17.14,18,11,15,44,54.55,26,8,13,47,66.67
21358,18,10,14,42,56.25,17,14,11,42,60.71,9,10,26,45,25.71,16,11,17,44,48.48,20,8,19,47,51.28
21359,19,10,13,42,59.38,15,14,13,42,53.57,24,10,11,45,68.57,16,11,17,44,48.48,20,8,19,47,51.28
21360,30,10,2,42,93.75,12,14,16,42,42.86,25,10,10,45,71.43,11,11,22,44,33.33,18,8,21,47,46.15
21361,20,10,12,42,62.5,15,14,13,42,53.57,18,10,17,45,51.43,10,11,23,44,30.3,17,8,22,47,43.59
21362,19,10,13,42,59.38,8,14,20,42,28.57,16,10,19,45,45.71,8,11,25,44,24.24,22,8,17,47,56.41
21363,20,10,12,42,62.5,12,14,16,42,42.86,12,10,23,45,34.29,10,11,23,44,30.3,20,8,19,47,51.28
21364,18,10,14,42,56.25,16,14,12,42,57.14,29,10,6,45,82.86,27,11,6,44,81.82,34,8,5,47,87.18
21365,11,10,21,42,34.38,15,14,13,42,53.57,14,10,21,45,40.0,10,11,23,44,30.3,15,8,24,47,38.46
21366,23,10,9,42,71.88,13,14,15,42,46.43,15,10,20,45,42.86,12,11,21,44,36.36,18,8,21,47,46.15
21367,14,10,18,42,43.75,12,14,16,42,42.86,6,10,29,45,17.14,24,11,9,44,72.73,8,8,31,47,20.51
21368,17,10,15,42,53.12,8,14,20,42,28.57,13,10,22,45,37.14,7,11,26,44,21.21,15,8,24,47,38.46
21369,26,10,6,42,81.25,16,14,12,42,57.14,10,10,25,45,28.57,16,11,17,44,48.48,31,8,8,47,79.49
21370,29,10,3,42,90.62,15,14,13,42,53.57,17,10,18,45,48.57,17,11,16,44,51.52,33,8,6,47,84.62
21371,21,10,11,42,65.62,9,14,19,42,32.14,25,10,10,45,71.43,18,11,15,44,54.55,20,8,19,47,51.28
21372,7,10,25,42,21.88,22,14,6,42,78.57,28,10,7,45,80.0,17,11,16,44,51.52,28,8,11,47,71.79
21373,5,10,27,42,15.62,17,14,11,42,60.71,30,10,5,45,85.71,19,11,14,44,57.58,36,8,3,47,92.31
21374,21,10,11,42,65.62,19,14,9,42,67.86,11,10,24,45,31.43,18,11,15,44,54.55,23,8,16,47,58.97
21375,12,10,20,42,37.5,14,14,14,42,50.0,23,10,12,45,65.71,30,11,3,44,90.91,26,8,13,47,66.67
21376,26,10,6,42,81.25,22,14,6,42,78.57,16,10,19,45,45.71,26,11,7,44,78.79,16,8,23,47,41.03
21377,29,10,3,42,90.62,18,14,10,42,64.29,24,10,11,45,68.57,29,11,4,44,87.88,22,8,17,47,56.41
21378,26,10,6,42,81.25,18,14,10,42,64.29,15,10,20,45,42.86,20,11,13,44,60.61,7,8,32,47,17.95
21379,7,10,25,42,21.88,9,14,19,42,32.14,15,10,20,45,42.86,6,11,27,44,18.18,33,8,6,47,84.62
21380,10,10,22,42,31.25,6,14,22,42,21.43,22,10,13,45,62.86,9,11,24,44,27.27,32,8,7,47,82.05
21381,19,10,13,42,59.38,21,14,7,42,75.0,29,10,6,45,82.86,27,11,6,44,81.82,9,8,30,47,23.08
21382,30,10,2,42,93.75,26,14,2,42,92.86,15,10,20,45,42.86,18,11,15,44,54.55,17,8,22,47,43.59
21383,21,10,11,42,65.62,16,14,12,42,57.14,10,10,25,45,28.57,22,11,11,44,66.67,22,8,17,47,56.41
21384,14,10,18,42,43.75,16,14,12,42,57.14,16,10,19,45,45.71,22,11,11,44,66.67,17,8,22,47,43.59
21385,13,10,19,42,40.62,20,14,8,42,71.43,29,10,6,45,82.86,16,11,17,44,48.48,33,8,6,47,84.62
21386,26,10,6,42,81.25,16,14,12,42,57.14,16,10,19,45,45.71,7,11,26,44,21.21,31,8,8,47,79.49
21387,17,10,15,42,53.12,13,14,15,42,46.43,10,10,25,45,28.57,25,11,8,44,75.76,32,8,7,47,82.05
21388,11,10,21,42,34.38,19,14,9,42,67.86,30,10,5,45,85.71,17,11,16,44,51.52,33,8,6,47,84.62
21389,31,10,1,42,96.88,22,14,6,42,78.57,20,10,15,45,57.14,6,11,27,44,18.18,14,8,25,47,35.9
21390,28,10,4,42,87.5,19,14,9,42,67.86,9,10,26,45,25.71,32,11,1,44,96.97,18,8,21,47,46.15
21391,18,10,14,42,56.25,9,14,19,42,32.14,34,10,1,45,97.14,23,11,10,44,69.7,5,8,34,47,12.82
21392,21,10,11,42,65.62,21,14,7,42,75.0,15,10,20,45,42.86,15,11,18,44,45.45,11,8,28,47,28.21
21393,8,10,24,42,25.0,27,14,1,42,96.43,17,10,18,45,48.57,17,11,16,44,51.52,29,8,10,47,74.36
21394,13,10,19,42,40.62,16,14,12,42,57.14,18,10,17,45,51.43,15,11,18,44,45.45,36,8,3,47,92.31
21395,31,10,1,42,96.88,5,14,23,42,17.86,18,10,17,45,51.43,7,11,26,44,21.21,14,8,25,47,35.9
21396,5,10,27,42,15.62,25,14,3,42,89.29,6,10,29,45,17.14,24,11,9,44,72.73,27,8,12,47,69.23
21397,16,10,16,42,50.0,7,14,21,42,25.0,15,10,20,45,42.86,28,11,5,44,84.85,22,8,17,47,56.41
21398,15,10,17,42,46.88,13,14,15,42,46.43,10,10,25,45,28.57,28,11,5,44,84.85,12,8,27,47,30.77
21399,7,10,25,42,21.88,25,14,3,42,89.29,16,10,19,45,45.71,25,11,8,44,75.76,32,8,7,47,82.05
21400,5,10,27,42,15.62,21,14,7,42,75.0,15,10,20,45,42.86,21,11,12,44,63.64,17,8,22,47,43.59
21401,20,10,12,42,62.5,17,14,11,42,60.71,32,10,3,45,91.43,9,11,24,44,27.27,31,8,8,47,79.49
21402,28,10,4,42,87.5,11,14,17,42,39.29,10,10,25,45,28.57,28,11,5,44,84.85,17,8,22,47,43.59
21403,16,10,16,42,50.0,14,14,14,42,50.0,9,10,26,45,25.71,15,11,18,44,45.45,17,8,22,47,43.59
21404,12,10,20,42,37.5,12,14,16,42,42.86,17,10,18,45,48.57,21,11,12,44,63.64,21,8,18,47,53.85
21405,25,10,7,42,78.12,19,14,9,42,67.86,8,10,27,45,22.86,28,11,5,44,84.85,27,8,12,47,69.23
21406,18,10,14,42,56.25,12,14,16,42,42.86,25,10,10,45,71.43,16,11,17,44,48.48,26,8,13,47,66.67
21407,15,10,17,42,46.88,24,14,4,42,85.71,10,10,25,45,28.57,20,11,13,44,60.61,14,8,25,47,35.9
21408,20,10,12,42,62.5,19,14,9,42,67.86,30,10,5,45,85.71,22,11,11,44,66.67,18,8,21,47,46.15
21409,18,10,14,42,56.25,6,14,22,42,21.43,24,10,11,45,68.57,18,11,15,44,54.55,10,8,29,47,25.64
21410,19,10,13,42,59.38,19,14,9,42,67.86,14,10,21,45,40.0,10,11,23,44,30.3,36,8,3,47,92.31
21411,28,10,4,42,87.5,8,14,20,42,28.57,18,10,17,45,51.43,17,11,16,44,51.52,7,8,32,47,17.95
21412,19,10,13,42,59.38,20,14,8,42,71.43,11,10,24,45,31.43,16,11,17,44,48.48,16,8,23,47,41.03
21413,24,10,8,42,75.0,11,14,17,42,39.29,11,10,24,45,31.43,19,11,14,44,57.58,16,8,23,47,41.03
21414,16,10,16,42,50.0,14,14,14,42,50.0,27,10,8,45,77.14,25,11,8,44,75.76,21,8,18,47,53.85
21415,15,10,17,42,46.88,23,14,5,42,82.14,15,10,20,45,42.86,13,11,20,44,39.39,25,8,14,47,64.1
21416,29,10,3,42,90.62,9,14,19,42,32.14,34,10,1,45,97.14,13,11,20,44,39.39,20,8,19,47,51.28
21417,13,10,19,42,40.62,16,14,12,42,57.14,16,10,19,45,45.71,11,11,22,44,33.33,11,8,28,47,28.21
21418,6,10,26,42,18.75,8,14,20,42,28.57,16,10,19,45,45.71,28,11,5,44,84.85,18,8,21,47,46.15
21419,26,10,6,42,81.25,21,14,7,42,75.0,23,10,12,45,65.71,30,11,3,44,90.91,24,8,15,47,61.54
21420,27,10,5,42,84.38,20,14,8,42,71.43,15,10,20,45,42.86,30,11,3,44,90.91,34,8,5,47,87.18
21421,17,10,15,42,53.12,5,14,23,42,17.86,25,10,10,45,71.43,17,11,16,44,51.52,16,8,23,47,41.03
21422,14,10,18,42,43.75,13,14,15,42,46.43,20,10,15,45,57.14,16,11,17,44,48.48,37,8,2,47,94.87
21423,18,10,14,42,56.25,8,14,20,42,28.57,18,10,17,45,51.43,7,11,26,44,21.21,28,8,11,47,71.79
21424,6,10,26,42,18.75,20,14,8,42,71.43,9,10,26,45,25.71,28,11,5,44,84.85,33,8,6,47,84.62
21425,27,10,5,42,84.38,21,14,7,42,75.0,18,10,17,45,51.43,7,11,26,44,21.21,29,8,10,47,74.36
21426,31,10,1,42,96.88,10,14,18,42,35.71,20,10,15,45,57.14,6,11,27,44,18.18,32,8,7,47,82.05
21427,25,10,7,42,78.12,27,14,1,42,96.43,20,10,15,45,57.14,13,11,20,44,39.39,26,8,13,47,66.67
21428,25,10,7,42,78.12,26,14,2,42,92.86,20,10,15,45,57.14,28,11,5,44,84.85,23,8,16,47,58.97
21429,19,10,13,42,59.38,22,14,6,42,78.57,23,10,12,45,65.71,32,11,1,44,96.97,37,8,2,47,94.87
21430,19,10,13,42,59.38,25,14,3,42,89.29,28,10,7,45,80.0,27,11,6,44,81.82,10,8,29,47,25.64
21431,30,10,2,42,93.75,22,14,6,42,78.57,11,10,24,45,31.43,13,11,20,44,39.39,7,8,32,47,17.95
21432,19,10,13,42,59.38,5,14,23,42,17.86,15,10,20,45,42.86,25,11,8,44,75.76,16,8,23,47,41.03
21433,20,10,12,42,62.5,12,14,16,42,42.86,32,10,3,45,91.43,17,11,16,44,51.52,38,8,1,47,97.44
21434,17,10,15,42,53.12,22,14,6,42,78.57,26,10,9,45,74.29,23,11,10,44,69.7,9,8,30,47,23.08
21435,20,10,12,42,62.5,24,14,4,42,85.71,14,10,21,45,40.0,20,11,13,44,60.61,23,8,16,47,58.97
21436,20,10,12,42,62.5,16,14,12,42,57.14,30,10,5,45,85.71,15,11,18,44,45.45,17,8,22,47,43.59
21437,28,10,4,42,87.5,16,14,12,42,57.14,5,10,30,45,14.29,24,11,9,44,72.73,8,8,31,47,20.51
21438,9,10,23,42,28.12,24,14,4,42,85.71,15,10,20,45,42.86,30,11,3,44,90.91,20,8,19,47,51.28
21439,23,10,9,42,71.88,10,14,18,42,35.71,27,10,8,45,77.14,25,11,8,44,75.76,15,8,24,47,38.46
21440,14,10,18,42,43.75,10,14,18,42,35.71,19,10,16,45,54.29,9,11,24,44,27.27,19,8,20,47,48.72
21441,8,10,24,42,25.0,15,14,13,42,53.57,5,10,30,45,14.29,22,11,11,44,66.67,36,8,3,47,92.31
21442,30,10,2,42,93.75,6,14,22,42,21.43,31,10,4,45,88.57,24,11,9,44,72.73,9,8,30,47,23.08
21443,19,10,13,42,59.38,11,14,17,42,39.29,14,10,21,45,40.0,21,11,12,44,63.64,19,8,20,47,48.72
21444,15,10,17,42,46.88,20,14,8,42,71.43,17,10,18,45,48.57,29,11,4,44,87.88,20,8,19,47,51.28
21445,30,10,2,42,93.75,26,14,2,42,92.86,23,10,12,45,65.71,23,11,10,44,69.7,10,8,29,47,25.64
21446,10,10,22,42,31.25,27,14,1,42,96.43,16,10,19,45,45.71,10,11,23,44,30.3,30,8,9,47,76.92
21447,16,10,16,42,50.0,20,14,8,42,71.43,24,10,11,45,68.57,20,11,13,44,60.61,19,8,20,47,48.72
21448,16,10,16,42,50.0,9,14,19,42,32.14,18,10,17,45,51.43,16,11,17,44,48.48,19,8,20,47,48.72
21449,8,10,24,42,25.0,16,14,12,42,57.14,16,10,19,45,45.71,10,11,23,44,30.3,11,8,28,47,28.21
21450,20,10,12,42,62.5,21,14,7,42,75.0,8,10,27,45,22.86,8,11,25,44,24.24,29,8,10,47,74.36
21451,22,10,10,42,68.75,13,14,15,42,46.43,21,10,14,45,60.0,22,11,11,44,66.67,18,8,21,47,46.15
21452,25,10,7,42,78.12,12,14,16,42,42.86,19,10,16,45,54.29,10,11,23,44,30.3,38,8,1,47,97.44
21453,23,10,9,42,71.88,26,14,2,42,92.86,5,10,30,45,14.29,16,11,17,44,48.48,30,8,9,47,76.92
21454,22,10,10,42,68.75,13,14,15,42,46.43,23,10,12,45,65.71,30,11,3,44,90.91,7,8,32,47,17.95
21455,15,10,17,42,46.88,15,14,13,42,53.57,16,10,19,45,45.71,27,11,6,44,81.82,38,8,1,47,97.44
21456,27,10,5,42,84.38,10,14,18,42,35.71,30,10,5,45,85.71,8,11,25,44,24.24,18,8,21,47,46.15
21457,15,10,17,42,46.88,19,14,9,42,67.86,11,10,24,45,31.43,12,11,21,44,36.36,16,8,23,47,41.03
21458,21,10,11,42,65.62,19,14,9,42,67.86,29,10,6,45,82.86,10,11,23,44,30.3,21,8,18,47,53.85
21459,14,10,18,42,43.75,13,14,15,42,46.43,24,10,11,45,68.57,13,11,20,44,39.39,7,8,32,47,17.95
